SOCD,aspect,AWC,bio1,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,clay,dem,dtr,fwi,GPP,gppmax,landuse85,lstday,lstnight,ndvimax,ndvimean,ndvimin,ndvistd,ph,roughness,samt,sand,silt,slope,srad,tdchange,tpi,tri,twi,vapr,wind,WRB2
1.519441017,1.738692284,0,25.76250076,26.25,25.41666794,1931,309,6,71.53399658,895,54,253,104,11.27500057,68.33333588,37.84687424,34,17.5,16.5,25.51666641,25.61666679,31,208,12.88406086,2.211471081,7.24333334,5.059599876,3,14994,14790,0.817210555,0.513344347,0.815763235,0.336279243,5,33,308.7000122,53,16,0.857101798,14278.66699,1111,2.375,11.625,11.11010647,2.651666641,1.033333302,1
1.528696469,0.137586743,160,26.07916641,26.56666565,25.41666603,3604,433,187,26.19038773,1228,655,686,1143,11.45833397,89.51823425,48.26340866,32.79999924,20,12.79999924,25.43333244,26.41666603,35,136,12.54144192,0.099547647,8.277916908,8.425999641,3,15053,14770,0.829868436,0.55194521,0.803263247,0.29650858,4.5,23,313.7000122,53,12,0.469958931,14670.25,1111,5,7.75,11.71107006,2.886666536,0,3
1.533017574,5.387129784,119,26.71666718,27.48333359,25.95000076,1793,368,43,79.1424942,992,151,220,992,8.75,79.54546356,61.32375336,32.59999847,21.60000038,10.99999809,25.95000076,26.73333359,21,203,14.11140919,1.77887857,7.606866837,8.504400253,3,15102,14717,0.796578944,0.492940813,0.813500047,0.334281325,4.900000095,4,320.6000061,52,27,0.091717921,15954.41699,1111,-0.375,1.375,13.34501934,2.682500124,1.133333325,20
1.534096514,2.774418831,137,25.24583244,25.68333244,24.69999886,2170,337,10,71.66989899,951,66,265,120,11.5583334,70.05050659,42.29004669,33.29999924,16.79999924,16.5,25.23333359,24.91666603,23,154,12.57080555,4.547133923,8.641449928,6.62680006,3,15053,14759,0.827394724,0.544018626,0.812973738,0.309601665,5.099999905,18,303.2999878,59,18,0.099754632,14227.33301,1111,1.625,4.625,13.95417023,2.670833349,0.966666698,1
1.539480542,4.390638351,83,26.80416679,28.64999962,24.03333282,1365,237,26,66.47142792,645,90,465,90,12.0583334,65.53442383,196.7400208,34.79999924,16.39999962,18.39999962,28.14999962,24.03333282,6,101,14.35443115,22.53688049,3.365350008,2.051599979,11,15287,14774,0.663578928,0.377625018,0.518526316,0.243453443,5.699999809,2,321.6000061,84,10,0.022648145,15112.91699,2222,-0.75,0.75,15.8422718,2.484166622,1.966666698,9
1.544965673,5.531672478,137,25.52083397,25.93333244,25.13333321,2379,365,17,65.55458069,1048,88,351,168,10.97500038,71.73203278,35.83158112,33.09999847,17.79999924,15.29999924,25.38333321,25.28333282,23,150,12.17332268,1.810742259,9.382533073,7.466400146,3,15037,14783,0.838157952,0.522595406,0.839552641,0.341806769,5.099999905,61,305.3999939,59,18,0.59790647,14141.58301,1111,3.75,15.25,11.4702673,2.722499847,0.891666651,1
1.557290719,3.386571407,28,24.6875,25.93333244,23.38333321,1495,231,12,67.12567902,659,64,547,64,13.02500057,74.85632324,108.2951584,32.29999924,14.89999962,17.39999962,25.71666718,23.38333321,23,229,13.66645622,15.20304012,6.592833519,3.012000084,4,15260,14725,0.730500042,0.410460562,0.498105288,0.264588445,5,10,296.2999878,51,26,0.177176848,15069.33301,1113,2.125,3.125,12.68658638,2.345000029,1.383333325,5
1.557999416,0.237835929,137,24.48333359,25.45000076,23.11666679,1762,305,8,74.91890717,836,57,663,57,13.30000019,75.5681839,100.7321777,31.79999924,14.19999981,17.59999847,25.29999924,23.11666679,23,330,13.66645622,13.34338379,8.768433571,5.733200073,3,15210,14659,0.719921112,0.425133765,0.570315838,0.283510149,5.099999905,46,294.2999878,59,18,0.972670078,14822.08301,1111,10.25,14.75,10.9835968,2.349166632,1.458333373,1
1.563035331,4.24874115,119,25.76666641,26.23333359,25.14999962,2425,328,48,53.99885178,952,172,564,274,10.35000038,79.61538696,44.83977509,32,19,13,25.86666679,25.16666603,21,130,11.2436409,0.383982807,8.74426651,8.191200256,3,15043,14750,0.832184255,0.51773572,0.837894738,0.335665762,4.900000095,4,309,52,27,0.096087851,13681.75,1111,1.375,1.375,13.29847336,2.845000029,0.883333325,20
1.5665766,1.712693334,168,25.14999962,25.61666679,24.36666679,2316,308,52,50.00072479,881,195,723,195,10.78333378,81.69191742,52.26679611,31.20000076,18,13.20000076,25.33333397,24.36666679,15,179,10.22652435,0.967544556,9.743066788,9.320400238,3,15038,14723,0.851026356,0.540221512,0.833763242,0.331824452,6.300000191,6,301.7000122,67,18,0.050642781,13530.5,1111,1.75,2.25,17.19703674,2.742499828,0.725000024,33
1.568322634,4.59662962,120,27.32083321,28.39999962,26.60000038,1758,354,20,86.73558807,962,71,110,962,10.22500038,76.87969208,75.0290451,34.40000153,21.10000038,13.30000114,26.60000038,27.51666641,24,24,11.74438477,9.715818405,7.981750011,7.379400253,3,15202,14797,0.722921133,0.48084873,0.667289495,0.269184291,5.300000191,16,327.5,56,20,0.310036778,17281.41602,1333,-4.25,5.25,12.12703705,2.664166689,0.708333313,1
1.591696573,3.141592741,83,26.25416756,27.10000038,25.10000038,1634,293,4,85.30751038,820,14,407,14,11.5583334,70.05049896,84.03081512,33.90000153,17.39999962,16.50000191,26.46666718,25.10000038,6,191,15.01795959,18.54072571,2.81520009,0.166599989,18,15279,14811,0.646342158,0.448353082,0.611210525,0.184413806,5.699999809,5,315,84,10,0.042971827,16078.5,3333,-0.25,0.75,14.10319233,2.556666613,1.358333349,9
1.608237205,6.103332043,164,25.54166603,26.28333282,24.23333359,1504,258,8,73.29594421,706,46,528,86,11.28333282,70.08281708,85.62160492,32.79999924,16.70000076,16.09999847,25.95000076,24.48333359,23,155,13.43299294,9.013615608,1.772050023,0.861999989,11,15040,14805,0.799868464,0.489888191,0.804605305,0.331495762,4.900000095,9,306.3999939,49,28,0.160146162,14592.91699,2222,-0.5,2.75,12.44107437,2.581666708,2.133333206,4
1.610993011,1.37961185,72,26.66250038,27.48333359,25.81666756,3155,457,74,49.51470947,1293,312,345,1249,10.14166641,81.78764343,65.6133194,33.59999847,21.20000076,12.39999771,25.91666794,27.26666641,4,111,12.24729729,0.376032531,8.132283211,8.302800179,3,15082,14768,0.795921147,0.452390373,0.779421091,0.333016098,5.300000191,34,319.7999878,86,10,0.904490769,15557.16699,1111,1.75,12.5,11.05628204,2.875,1.033333302,2
1.614172546,4.899368286,137,25.95833397,26.78333282,25.28333282,1736,346,44,62.45962143,803,156,156,419,10.03333282,81.57181549,58.34200287,33,20.70000076,12.29999924,25.81666565,26.78333282,23,342,13.95582867,5.527308941,5.441649914,6.520199776,12,15216,14718,0.535894752,0.446803749,0.643973708,0.208536655,5.099999905,27,311.3999939,59,18,0.269691676,16850.83398,2222,-4,5,12.26645088,2.532500029,1.541666627,1
1.623138705,2.496443987,120,24.48749924,25.33333397,23.58333397,1663,266,5,78.05964661,780,20,222,51,11.75833321,67.57662201,73.02319336,32.90000153,15.5,17.40000153,24.39999962,23.78333282,24,395,14.58170414,15.60985565,5.375133514,1.091599941,21,15366,14763,0.664763212,0.392705053,0.51381582,0.255912453,5.300000191,121,298.8999939,56,20,2.606594086,15995.91699,3333,43.375,53.375,9.650673866,2.443333387,1.416666627,1
1.631243052,4.712388992,83,25.26250076,26.86666679,22.56666565,1430,236,17,69.23945618,661,57,515,57,12.25833321,63.18728638,187.8118744,33.79999924,14.39999962,19.39999962,26.63333321,22.56666565,6,142,14.3243866,22.13460732,3.926433325,1.52639997,11,15357,14766,0.652684212,0.381254405,0.5296579,0.253362447,5.699999809,2,303.2000122,84,10,0.014323944,15195.91699,2222,-0.375,0.625,16.81124306,2.379166603,1.483333349,9
1.636603849,0.321750551,83,25.85000038,27.56666756,23.08333397,1357,241,20,72.3899765,659,68,471,68,12.59999943,65.62499237,190.9307556,33.90000153,14.69999981,19.20000076,27.20000076,23.08333397,6,120,14.35443115,20.00818634,4.647783279,2.603800058,33,15327,14761,0.728368461,0.435162306,0.56134212,0.268458724,5.699999809,1,309.8999939,84,10,0.022648145,15138.41699,5222,-0.75,0.75,15.43680668,2.500833273,1.733333349,9
1.642114933,3.717605352,164,26.29583359,27.11666679,25.20000076,1535,250,13,68.00460815,702,57,356,106,10.6916666,71.75614166,75.48204803,33.20000076,18.29999924,14.90000153,26.48333359,25.36666679,23,158,12.55171776,10.19541168,8.398866653,7.283800125,3,15053,14734,0.809447408,0.492323488,0.758894742,0.328710616,4.900000095,41,316.1000061,49,28,0.828319669,13941.33301,1111,3,12,10.79769516,2.650833368,2.091666698,4
1.64559092,2.388791561,137,25.31666756,26.18333435,23.85000038,2373,352,71,55.09005737,1008,222,755,260,10.35000038,72.37762451,100.8674469,31.89999962,17.60000038,14.29999924,25.98333359,23.89999962,23,246,11.40914631,4.094619751,8.491932869,7.883399963,3,14972,14709,0.850763202,0.514857531,0.823105335,0.340661705,5.099999905,73,302.7999878,59,18,1.863987446,14556.83301,1333,21.625,28.125,9.986337662,2.546666622,1.391666651,1
1.646805418,1.373400807,119,26.36249924,26.81666756,26.04999924,2187,304,42,51.29294205,848,168,340,277,9.975000381,77.32558441,34.51779556,33,20.10000038,12.89999962,26.10000038,26.26666641,21,71,12.71666718,0.23485902,8.664600372,8.177399635,3,15072,14784,0.824263215,0.522976995,0.811315835,0.323453575,4.900000095,20,317.2000122,52,27,0.401702821,13840.41699,1111,3.875,5.375,11.86800861,2.893333435,0.858333349,20
1.65254543,2.91479373,168,25.57083321,26.04999924,24.91666603,2384,296,84,36.35505295,818,295,698,295,9.925000191,80.69106293,46.97476578,31.5,19.20000076,12.29999924,25.70000076,24.91666603,15,241,11.65958405,0.911073029,8.178533554,8.475000381,3,15006,14718,0.842763245,0.595980287,0.838657916,0.279333025,6.300000191,8,306.3999939,67,18,0.095552541,13609.25,1111,-2.5,3,15.60664558,2.780833244,0.733333349,33
1.660985391,1.238736868,120,25.89166641,26.51666641,25.11666679,1817,278,17,62.32095337,769,86,441,146,10.66666698,75.6501236,56.36058426,32.59999847,18.5,14.09999847,25.96666718,25.18333244,24,167,11.24254417,3.915630102,9.119466782,7.816999912,3,15059,14743,0.824368477,0.505065799,0.819342136,0.342013359,5.300000191,53,312.2999878,56,20,0.878725827,13866.83301,1111,-15.5,17.75,11.085186,2.740833282,1.133333325,1
1.67932122,0.135527715,168,24.69166756,25.43333435,23.41666603,1708,254,24,61.63512802,718,87,563,87,10.73333359,72.52252197,87.01708221,31.20000076,16.39999962,14.80000114,25.20000076,23.41666603,15,269,10.36128044,3.446866035,8.577466965,6.822999954,3,15009,14703,0.853473723,0.518346548,0.832394779,0.351954222,6.300000191,23,297.2000122,67,18,0.318039924,14087.91699,1111,-4.5,7,13.20016289,2.543333292,1.108333349,33
1.681218621,4.524749279,77,27.27083397,28.73333359,25.95000076,2194,431,13,82.43949127,1161,59,172,1161,10.625,71.30872345,107.1417694,35.90000153,21,14.90000153,25.95000076,27.78333282,5,76,12.4438591,5.734243393,6.188466549,8.293399811,12,15394,14865,0.458000034,0.33746931,0.564710557,0.19854033,5.699999809,26,325.8999939,88,7,0.575885117,16683.91602,2222,-3.875,7.875,12.20094299,2.68083334,1.908333302,2
1.684453798,3.129544973,168,24.66666603,25.21666718,23.81666565,2281,302,74,44.92927933,842,234,701,234,10.30000019,79.84496307,57.34002686,30.5,17.60000038,12.89999962,24.93333244,23.81666565,15,278,10.43095303,1.579924941,9.061882973,8.857800484,3,15042,14742,0.822421134,0.583349824,0.823315859,0.282547772,6.300000191,50,294.7999878,67,18,0.594465494,13563.25,1111,8.625,13.625,11.47603893,2.692499876,0.75,33
1.686037161,4.99985218,162,24.47500038,25.21666718,23.20000076,1613,287,9,74.13122559,794,51,390,83,12.44999981,69.16667175,83.02519226,32.79999924,14.80000019,18,24.78333282,23.54999924,24,269,13.9389267,8.258259773,0,5.33220005,3,15135,14713,0.727500021,0.471030712,0.499973714,0.246248841,6.400000095,82,295.3999939,53,23,1.717224717,14418.16699,1111,-15.875,25.375,10.41497326,2.453333378,1.966666698,8
1.688386074,1.815775037,119,25.33333397,26.79999924,22.71666718,1362,219,18,67.41574097,619,60,482,60,11.94999981,63.56382751,180.5714874,33.5,14.69999981,18.79999924,26.68333435,22.71666718,21,127,14.3243866,18.8900528,0,4.845600128,11,15234,14759,0.683552623,0.431220412,0.545000017,0.252661169,4.900000095,3,303.8999939,52,27,0.059059117,15161.08301,2222,0,0.75,13.43862438,2.395833254,1.524999976,20
1.695439912,6.023853779,120,22.1875,23.5,19.88333321,1602,268,14,71.70385742,746,50,590,50,12.95833397,67.14162445,160.4981689,30.60000038,11.30000019,19.29999924,23.29999924,19.88333321,24,745,14.3243866,18.99592781,6.292666435,3.105999947,21,15287,14597,0.707342148,0.375610769,0.411868423,0.226724043,5.300000191,49,265.8999939,56,20,1.089100957,15154.75,3333,11.625,15.875,10.87050915,2.042500019,1.591666698,1
1.698693439,1.329230666,120,25.86666679,26.78333282,25.31666565,1721,282,5,74.23220825,800,32,241,800,11.89999962,69.59064484,61.17536163,34.79999924,17.70000076,17.09999847,25.31666565,25.91666603,24,223,13.8509779,12.46076107,5.676033497,1.531799912,21,15318,14795,0.667868435,0.403006613,0.506078959,0.240596816,5.300000191,39,309.7999878,56,20,0.508940399,15874.41699,3333,11.625,15.125,12.67110157,2.520833254,1.366666675,1
1.706045785,4.307497025,119,25.9375,26.5,25.23333359,1976,278,21,61.6421814,820,95,486,149,10.75833321,75.76291656,50.41306305,32.79999924,18.60000038,14.19999886,26,25.33333397,21,152,11.2436409,3.45993638,8.366299629,7.442800045,3,15136,14751,0.826263249,0.489585578,0.778078973,0.336656362,4.900000095,31,312,52,27,0.599961579,13855.66699,1111,7.375,9.625,11.46683502,2.783333302,1.049999952,20
1.709431118,3.228331089,137,27.79999924,28.56666565,26.75,1647,365,30,84.82332611,912,102,257,912,9.049999237,80.08850098,74.98484039,33.79999924,22.5,11.29999924,26.75,28,23,109,14.0354023,6.531246662,1.582366705,3.217999935,12,15357,14861,0.32863161,0.251601994,0.485342115,0.153353155,5.099999905,26,333,59,18,0.661358535,16142.5,2222,3.125,9.875,11.36939716,2.710833311,1.191666722,1
1.711706023,6.283185482,119,26.65833282,26.98333359,26.33333206,2652,325,125,31.07306862,915,400,556,533,9,85.71430206,26.78477859,32.09999847,21.60000038,10.49999809,26.61666679,26.68333244,21,77,13.49978065,0.048486058,8.645950317,8.707799911,3,15042,14768,0.835052669,0.520582259,0.835236847,0.333277315,4.900000095,7,318.8999939,52,27,0.057295762,13992.83301,1111,1.875,2.375,15.77152252,2.972500086,1.075000048,20
1.729901251,1.063697815,119,26.87916565,28,25.95000076,2503,370,28,64.05747986,1062,113,113,988,7.691666126,71.88472748,81.6995163,33.20000076,22.5,10.70000076,26.29999924,28,21,7,13.91508675,2.133640289,2.943883419,3.398999929,11,15102,14776,0.675947428,0.485688627,0.718000054,0.257163674,4.900000095,4,322.2999878,52,27,0.073736981,16707.25,2222,-0.25,1.25,13.21665859,2.843333244,1.933333278,20
1.730370967,5.382910728,120,25.83333397,26.45000076,24.95000076,1647,256,15,61.7164917,744,88,398,129,11.25,74.01315308,61.06380463,33,17.79999924,15.20000076,25.98333359,25.10000038,24,177,12.55171776,7.413553715,10.19320011,8.434200287,3,15041,14735,0.846000016,0.573589921,0.82868427,0.31018281,5.300000191,14,310,56,20,0.265087843,13864.25,1111,8.375,8.375,11.93709564,2.664999962,1.566666722,1
1.733382907,5.799406052,119,24.92083359,26.11666679,22.70000076,1453,225,16,68.11269379,651,55,651,55,12.34166622,66.3530426,154.1613464,33,14.39999962,18.60000038,26.11666679,22.70000076,21,180,13.76733208,16.49628067,7.042366505,3.970000029,4,15364,14735,0.705052674,0.38979277,0.527815819,0.276922643,4.900000095,25,298.1000061,52,27,0.477322459,15136.08301,1111,-0.375,6.125,11.34894848,2.344166756,1.383333325,20
1.736011015,2.504043818,120,24.94166565,25.41666603,24.23333359,2071,337,10,67.70646667,925,59,509,136,11.9333334,71.45709229,49.81025314,33.09999847,16.39999962,16.69999886,25.01666641,24.43333244,24,252,12.05221081,4.077385426,8.913666725,5.69260025,29,15165,14777,0.759526372,0.486834466,0.597605288,0.284136921,5.300000191,60,300.3999939,56,20,0.481281757,13979.5,2222,20.625,23.125,11.68726158,2.625833273,1.183333397,1
1.740319808,0.313508987,153,24.16250038,25.01666641,22.75,1978,335,7,75.35115051,951,48,442,93,13.14166641,69.16667175,93.27684784,32.59999847,13.60000038,18.99999809,24.54999924,22.98333359,48,395,14.20503426,5.678113461,8.641083717,6.855000019,4,15096,14674,0.804052651,0.5051952,0.662947416,0.282022655,5.599999905,81,292.5,35,17,1.648386002,14661.5,1111,9,23.25,10.1093359,2.402499914,1.758333325,3
1.748815935,2.521343231,160,27.94583321,28.70000076,26.93333435,1652,330,33,73.33195496,857,130,241,857,9.091666222,79.75146484,73.65329742,34,22.60000038,11.39999962,26.93333435,28.13333321,35,82,14.0354023,6.531246662,0,0,24,15369,14862,0,0,0,0,4.5,14,335.2999878,53,12,0.184828207,16631.25,4444,3.625,3.625,12.64430714,2.732500076,1.174999952,3
1.749203597,2.097423553,137,26.07083321,27.66666794,23.70000076,1538,271,24,67.82831573,727,93,509,124,12.25833321,67.72559357,165.6592712,33.90000153,15.80000019,18.10000229,27.11666679,23.81666756,23,256,14.45671177,18.67554092,6.776433468,3.503999949,3,15314,14724,0.748342156,0.425876111,0.564421117,0.285196006,5.099999905,19,313,59,18,0.35622704,14999,1333,7.5,8.25,12.68130398,2.42750001,2.091666698,1
1.766163488,6.122422695,137,24.42499924,25.45000076,23.23333359,1721,287,8,72.91579437,801,54,641,54,13.61666679,76.07077026,96.04685211,32.09999847,14.19999981,17.89999771,25.25,23.23333359,23,319,13.66645622,15.20304012,7.257716656,3.943599939,15,15302,14665,0.685894728,0.384780705,0.456026316,0.257383108,5.099999905,44,294.2000122,59,18,1.07369256,14766.91699,3333,-5.375,15.125,10.88476181,2.313333273,1.416666627,1
1.80822569,4.877537727,137,26.22916603,26.68333244,25.64999962,2428,267,108,28.92823029,784,372,663,374,9.875,82.29167175,42.50444794,32,20,12,26.28333282,25.88333321,23,137,11.65958405,0.235025331,9.07136631,9.057999611,6,15069,14729,0.818315864,0.563119531,0.820526361,0.292651355,5.099999905,13,314.6000061,59,18,0.087129086,13305.5,1111,-1.25,3.75,16.9227066,2.863333464,0.699999988,1
1.826946461,5.202346325,119,26.15833282,26.61666679,25.70000076,2731,355,48,51.86255264,1054,200,616,340,10.13333321,79.16667175,35.53699112,32.5,19.70000076,12.79999924,26.11666679,25.78333282,21,93,12.1811409,0.54222393,8.836533546,8.096599579,3,15048,14755,0.785394728,0.510849833,0.839947402,0.335942179,4.900000095,10,313.8000183,52,27,0.243505597,13724.75,1111,2.625,4.125,12.02201843,2.894166708,0.866666675,20
1.837767769,4.712388992,119,26.76250076,27.23333359,26.45000076,2447,298,96,38.50728226,856,311,467,849,8.524999619,85.25,33.92003632,32,22,10,26.53333282,26.88333321,21,51,13.82701397,0.183224127,8.411417007,8.116200447,3,15064,14784,0.819789529,0.528712749,0.828552663,0.317763686,4.900000095,2,321.1000061,52,27,0.028647887,14255.66699,1111,0.75,0.75,14.50865746,2.944999933,1.041666627,20
1.845332953,5.578258038,145,26.74166679,27.25,26.04999924,3199,428,128,39.14226151,1204,427,474,1082,11.64999962,88.25756836,49.85585785,33.70000076,20.5,13.20000076,26.08333397,27.11666679,23,141,13.15855312,0.09798906,8.409166336,8.895799637,3,15065,14761,0.836315811,0.515316904,0.815868437,0.331155896,4.800000191,24,321.3999939,45,32,0.629983962,15884.66699,1111,-4.25,8.25,11.41800308,2.849166632,1.075000048,1
1.846174515,1.96140337,119,25.55833244,26.03333282,24.83333397,2231,327,46,56.04257965,901,160,480,160,10.55000019,79.92424774,50.5799675,31.79999924,18.60000038,13.19999886,25.70000076,24.83333397,21,126,10.82432461,0.391000688,8.920466423,8.470600128,3,15035,14739,0.819342136,0.57124126,0.834342122,0.294560462,4.900000095,22,307.7999878,52,27,0.131671026,13708.58301,1111,-12.875,13.125,14.83407974,2.81916666,0.833333313,20
1.851313189,2.999695539,83,26.52916718,28.29999924,23.79999924,1362,240,24,68.92424011,652,81,467,81,12.3083334,65.81996918,191.5185547,34.59999847,15.89999962,18.69999886,27.81666756,23.79999924,6,109,14.35443115,21.79919052,3.576400042,1.950399995,11,15279,14758,0.701763213,0.428779632,0.547868431,0.264416873,5.699999809,2,318.2999878,84,10,0.050642781,15186.75,2222,-0.25,0.75,13.938941,2.494999886,1.875,9
1.866171414,5.497786999,119,26.36666679,26.71666718,26.01666641,2661,320,128,29.90851402,920,430,585,656,8.683333397,88.60544586,26.65719223,31.39999962,21.60000038,9.799999237,26.23333359,26.31666756,21,53,13.6102047,0.162545308,8.479967117,8.997200012,6,15059,14768,0.827552676,0.613807023,0.843526363,0.255565017,4.900000095,2,316.2000122,52,27,0.020257115,14551,1111,-1.125,1.125,17.39902878,2.963333368,1.075000048,20
1.872778705,0.944053411,137,26.31666756,27.89999962,23.91666603,1486,262,21,69.58346558,709,83,502,113,12.71666622,68.00357056,169.1466827,34.29999924,15.60000038,18.69999886,27.38333321,23.95000076,23,178,14.45671177,19.27164841,6.194699764,3.423599958,3,15293,14687,0.710710526,0.399038404,0.515736818,0.265473396,5.099999905,13,315.6000061,59,18,0.256432921,15102.83301,1333,2.5,4.25,11.97029018,2.477499962,1.924999952,1
1.874761024,4.015646935,137,24.70416641,25.13333321,24.01666641,2079,347,13,72.85528564,969,56,257,115,12.125,70.90643311,49.01104736,33,15.89999962,17.10000038,24.85000038,24.31666565,23,152,12.57080555,4.303655148,8.68168354,6.814199924,3,15044,14760,0.844552636,0.540725946,0.799000025,0.320584983,5.099999905,51,296.6000061,59,18,0.915086627,14169.16699,1111,-10.625,14.625,11.04463387,2.627500057,1.141666651,1
1.881668352,2.8198421,164,27.91666603,28.56666565,26.88333321,1767,357,45,78.27217102,958,137,263,882,9.599999428,82.75861359,72.34178162,34,22.39999962,11.60000038,26.91666603,28.28333282,23,80,14.0354023,2.932013988,1.99121666,3.44020009,12,15457,14842,0.376105279,0.280497819,0.492631614,0.159939796,4.900000095,4,335.2000122,49,28,0.067944407,16101.91699,2222,0.5,1.25,13.64504719,2.738333464,1.166666627,4
1.886843105,0.302884877,137,25.76250076,26.68333435,24.58333206,1650,292,4,85.10477448,828,15,411,34,12.07499981,69.79768372,86.97246552,33.70000076,16.39999962,17.30000114,25.93333435,24.63333321,23,278,15.06899452,18.54072571,5.504300117,1.421000004,4,15329,14748,0.671500027,0.384061426,0.501763165,0.258346915,5.099999905,33,308.3999939,59,18,0.480214894,16178.08301,1111,-3.5,8,11.68948078,2.479166746,1.383333325,1
1.894798959,3.338988304,168,25.00416565,25.5,24.20000076,2273,298,57,48.70915985,839,196,715,196,10.52499962,80.96154022,53.36233139,30.89999962,17.89999962,13,25.21666718,24.20000076,15,189,10.22652435,0.967544556,9.507216454,9.26760006,3,15031,14736,0.830684245,0.517145813,0.829789519,0.339237005,6.300000191,15,300.1000061,67,18,0.036519032,13527.66699,1111,-0.125,3.625,15.01794243,2.733333349,0.716666639,33
1.906708406,5.713553429,119,25.14999962,26.29999924,23.04999924,1462,220,17,67.35808563,643,56,607,102,12.25,66.939888,147.2011719,33.20000076,14.89999962,18.30000114,26.25,23.04999924,0,179,13.76733208,19.42908287,0,0,24,15441,14826,0.625368416,0.391668886,0.434684217,0.22155048,4.900000095,38,302.1000061,52,0,0.756892085,14672.58301,4444,1.75,11.25,10.88788509,2.327499866,1.416666627,30
1.915190246,0.785398185,119,26.87916565,27.31666565,26.53333282,2442,303,88,39.66474152,863,296,474,855,8.774999619,84.37500763,32.78427124,32.29999924,21.89999962,10.39999962,26.63333321,27.03333282,21,52,13.82701397,0.178978428,8.31163311,8.225399971,3,15074,14780,0.824368477,0.556558132,0.82515794,0.298811197,4.900000095,4,322.5,52,27,0.040514227,14177.66699,1111,0.625,0.875,14.16208458,2.94416666,1.016666651,20
1.920899223,0.785398185,137,25.94583321,26.85000038,25.26666641,1903,370,47,60.80323029,862,171,171,490,9.891666412,78.5052948,63.29792404,33.09999847,20.5,12.59999847,25.76666641,26.85000038,23,322,13.95582867,6.172530174,2.867766619,4.03579998,12,15239,14729,0.556236863,0.401981384,0.601210535,0.210077614,5.099999905,13,311.5,59,18,0.212698758,16439.83398,2222,0.5,3,12.50385571,2.5625,1.491666675,1
1.921298619,5.20013237,137,25.29999924,26.08333397,24.78333282,1685,325,7,82.504776,902,39,306,902,9.949999809,80.89430237,55.75923538,31.70000076,19.39999962,12.30000114,24.78333282,25.39999962,23,132,11.94056988,7.627149582,6.382133484,8.830400467,12,15160,14824,0.772500038,0.540702879,0.821210563,0.266142666,5.099999905,393,315,59,18,9.613261223,17042.75,2222,-84.375,143.625,8.683392525,2.403333426,2.299999952,1
1.936157497,4.60679245,0,24.875,25.64999962,23.66666794,1982,332,4,77.73857117,957,36,458,70,13.38333321,68.63247681,81.86740112,33.70000076,14.19999981,19.5,25.10000038,23.83333397,31,279,13.71610737,9.568656921,9.688199997,4.776800156,3,15175,14689,0.850105345,0.533583343,0.552157938,0.233056307,5,63,298.6000061,53,16,1.562465906,14647.16699,1111,4.375,20.625,10.50946903,2.486666679,1.408333302,1
